rank,id,name,number,dna_value,rarity_score,status
1800,f044badab04687b0f3c7318302151f0bfdc22f7cd96e76705665ff3454cc4bd5i3,OrdiMutants #736,736.0,Gen 1,166.19471145443575,common
1801,1d2020c69a6ccba0454c1bea5166b7e9c20cd86175959673ab8a168360aa9112i2,OrdiMutants #3722,3722.0,Gen 1,166.18699025820837,common
1802,be37306c0619b4fcb3e389b756c92f501c50212396b8f8142d8255c7f82fa38di1,OrdiMutants #974,974.0,Gen 1,166.08553657079122,common
1803,65cb5e883869496cfcdd65eea01b23f6a5dcf2b087077acfae53681ae51cc875i4,OrdiMutants #2119,2119.0,Gen 1,165.907897282121,common
1804,1d2020c69a6ccba0454c1bea5166b7e9c20cd86175959673ab8a168360aa9112i0,OrdiMutants #3204,3204.0,Gen 1,165.90218217181976,common
1805,ab479cd10d10e5dbe8fa49ef74d9963c7fd95d2d7db9ac62a0dd938947a8e23di4,OrdiMutants #2294,2294.0,Gen 1,165.85765732838007,common
1806,f8fce78270ad12cf09254ac6d899e864d51d07465ddb0f08d0d85b1a0eeaba92i1,OrdiMutants #439,439.0,Gen 1,165.76769409213296,common
1807,bdec2a3f489519dac6da520c85bf1e10ffedb3ebb11eb1a3c0a6e4074e191ee2i2,OrdiMutants #1815,1815.0,Gen 1,165.67747592416572,common
1808,167ddf59ba1ae39e7db98018253d816d7534337b62b120ee8dc5f03901081db1i1,OrdiMutants #1510,1510.0,Gen 1,165.59009950919497,common
1809,cb4c31ae7270d48aabc456db4198ee98658beb5901e3ebcba62f7e2725fe14b3i4,OrdiMutants #2955,2955.0,Gen 1,165.4791394089781,common
1810,2dc5e4615507b7dd3762eb2cc885766e5dd5e4c1d559dd6e0de54d086aa11b37i6,OrdiMutants #2333,2333.0,Gen 1,165.4740058836458,common
1811,ffeff8c1beaa4494fbd00845ef423dde2300c06ccbc9a4d5a84baba8d6b9bdb8i0,OrdiMutants #2621,2621.0,Gen 1,165.46366120307152,common
1812,dda462dcf1a9dce7256c40c5aa1a06c9cf43a023cb8cc32fcfa3c5f50c41b923i1,OrdiMutants #1184,1184.0,Gen 1,165.34666881195065,common
1813,2549d40abdb807ee56e1cb6f197980c0b543b79e4cb9a5ace50d4edbd71fbf2ei0,OrdiMutants #511,511.0,Gen 1,165.23906120155817,common
1814,4705065f0592e514e6e6a22e525873db65e640ef68462599871c8bf5121df30ei0,OrdiMutants #616,616.0,Gen 1,165.2227857447983,common
1815,2637ad29dff6dfdfc23e040dfa0040122ddd3ce052571203d7c323b31ce95a62i0,OrdiMutants #2630,2630.0,Gen 1,165.12471079767616,common
1816,f677d9e6d83373911ea906bd388055fdce6f66c730ea07cfe8ee7b89ae837d70i5,OrdiMutants #3012,3012.0,Gen 1,165.06738199229463,common
1817,df770a6c0ecab0bc46b9403891245c1bb1f9ff62d15b1e10bfdb7d64a02eba3di2,OrdiMutants #207,207.0,Gen 1,165.03128082892994,common
1818,08fbac6d781c462a8d058be1a5ba5adcf6fa9e7248f7dada78e6b129fa7d7956i0,OrdiMutants #2880,2880.0,Gen 1,165.0107475595029,common
1819,6d6b8430f42bb8ae0c310075bbba784292f6df8317bfd516372f5ecb95f6aa72i6,OrdiMutants #1090,1090.0,Gen 1,164.93594847533777,common
1820,695146747eb10767e13d264ec02100bbd2e2b4371e15ac6aa60bddd58d68c3d0i4,OrdiMutants #289,289.0,Gen 1,164.71213713360922,common
1821,4299de8653cc4dc44eac6473736e793a8b8d3aa1c28c0057050b61fe29f8fb60i0,OrdiMutants #4057,4057.0,Gen 1,164.6689747036964,common
1822,c29565f5bba826b3e1d6d52d4f5a72be9ed66dcb752df03a7d7fe1e16d699db2i0,OrdiMutants #1499,1499.0,Gen 1,164.63723531476768,common
1823,e76448aeabeef1c9a962ce99ef12937d82ce4221bd7071bd192d9a0b6ae430e6i7,OrdiMutants #3176,3176.0,Gen 1,164.44417466282692,common
1824,9b2f574a7ba761baf3ee0d63dd91c201a2791366e893197b5fd2fc079369107bi0,OrdiMutants #1279,1279.0,Gen 1,164.35991982384945,common
1825,4c6936c2eef04c331283f80328d9dd3a759fa1130dd5024ed1d6c78fe9174b15i1,OrdiMutants #648,648.0,Gen 1,164.35503397635867,common
1826,28c8ff91ad725a582eb365a79d3cee55b12689b4efb14cd1ae772a9e98923d5ei0,OrdiMutants #3729,3729.0,Gen 1,164.2972698179162,common
1827,451371395f7b42d3b5ff00fc3004cac5f3942c4ae34c47025654316dcf0c2035i1,OrdiMutants #4173,4173.0,Gen 1,164.22685504553155,common
1828,7023812d04700794862b7cce16af51d6293412ef0196f983ce1699bbadbefb0di1,OrdiMutants #2944,2944.0,Gen 1,164.19032548981906,common
1829,cda7ff63b4fac468a8f3a9aad0d5dc38d4f547141b3cafb64761fac9bd051755i5,OrdiMutants #2450,2450.0,Gen 1,164.1795713206064,common
1830,f9fb9890f027caae23e47064de536dd747640cb143883344c6fc38b2ae07fccfi7,OrdiMutants #2578,2578.0,Gen 1,164.17758993362915,common
1831,875fd21eeb1cf89cb2d235c1e41ce97022c064dab6ba4d96e31ace5ee974aee7i0,OrdiMutants #527,527.0,Gen 1,164.1538340539001,common
1832,be37306c0619b4fcb3e389b756c92f501c50212396b8f8142d8255c7f82fa38di5,OrdiMutants #3679,3679.0,Gen 1,164.0470704749071,common
1833,bd59b297a22a5774401b5827ee3f40f766cd02a334646e28f2b2b95a9e03be6ei6,OrdiMutants #1749,1749.0,Gen 1,163.92727402589225,common
1834,fbaf930f8312c00ae908a55d38cfbe07c48bdf7ed09992637e0fc52be75bbc93i2,OrdiMutants #3071,3071.0,Gen 1,163.91034813785544,common
1835,964ab852df94829cadebd823af1b38beb88b3aca192844c0fc50bd76d297fd9fi4,OrdiMutants #2651,2651.0,Gen 1,163.82995983038677,common
1836,ea3b67f939357aef2a70787df0ca9c7d10c35e385425756795b2c70ec3a789d5i1,OrdiMutants #2504,2504.0,Gen 1,163.76041373316508,common
1837,ceb4df3fc10e20a99b9a2551fa2e53f5ecf46bd89b80f3d09c6ee3d19463d14ci7,OrdiMutants #4204,4204.0,Gen 1,163.73938312584238,common
1838,83def786b2c2bd3e3bec89e3512dcb199f0dcba6fab9511bb361aa43723bd12ai0,OrdiMutants #219,219.0,Gen 1,163.73748845695016,common
1839,9b8699fbf503e828e23ec4121627f6a9125e5c71b4aa19848bc64a451d2c3055i3,OrdiMutants #496,496.0,Gen 1,163.68729615122578,common
1840,8beabae92097a0d079398b8ff9291d7dce66d73f09283b7c3ed282b85af3f560i0,OrdiMutants #3110,3110.0,Gen 1,163.62017908509253,common
1841,076da552426538a842ca651a6398d25c341e350938eecf9e9a9badf5bc40d774i2,OrdiMutants #2545,2545.0,Gen 1,163.4134867389137,common
1842,0dafe8b0c88cbbd0bfb35aaa364ecf0b53bd5df0ab6e798f63c1401b022b1928i4,OrdiMutants #2928,2928.0,Gen 1,163.3144096157368,common
1843,30795ab533943d65a0ca4243c3f61740b71231f4fd55467a09bb64baaca57d4di1,OrdiMutants #1474,1474.0,Gen 1,163.272578579491,common
1844,7f7223e5d9dc1f8e7508bba716ea909cd4c2eecc2788ee213372bc0422f6c7f5i0,OrdiMutants #3628,3628.0,Gen 1,163.2316285482463,common
1845,8e13b9a8d64d3b8e434e53a16481d1fb49d495530db01231c000d93aff72f13fi1,OrdiMutants #508,508.0,Gen 1,163.22291932812726,common
1846,3188be0c903537a04714d39a93c70c7c93f158b42ce677ee0433d7d1ff38f6f5i0,OrdiMutants #612,612.0,Gen 1,163.21418300846574,common
1847,f9fb9890f027caae23e47064de536dd747640cb143883344c6fc38b2ae07fccfi1,OrdiMutants #2418,2418.0,Gen 1,163.1249041197739,common
1848,84bf659ccaa8b6ec32e505bfca0e7a2cd70871b1a501626ab28ca1436353b74bi2,OrdiMutants #2895,2895.0,Gen 1,162.9304423578942,common
1849,e7f6c216ca55de8a2731be095cf7f78f62257517d6e5fcf36780c141bbd574aci0,OrdiMutants #1304,1304.0,Gen 1,162.80837095503256,common
1850,a6d3268499b4c3d2c19348bb3350e9a0c620a5a21227375c7087139c278747d6i2,OrdiMutants #2579,2579.0,Gen 1,162.78106473868985,common
1851,95de47879060a88b77c3e81acec354cb2fa1c531b25c702e58a00b9b8936b5a3i0,OrdiMutants #2500,2500.0,Gen 1,162.74951522610309,common
1852,d997705ad3956ac99a7e0ba54f2729b5d104dbd1171c865edce7b1176daa6a47i1,OrdiMutants #1721,1721.0,Gen 1,162.7392534895364,common
1853,bca534041410d8ca6f3c14399656fa463ef49f825f0c3375e469e40dac4e6523i4,OrdiMutants #3901,3901.0,Gen 1,162.6453339356706,common
1854,5c7d4576c6c78b40e1585d92e959d0c8b605726d7149841787ee01a8288ab3f0i2,OrdiMutants #3006,3006.0,Gen 1,162.57552909437032,common
1855,5c837b288a6b919d44aea08e007c01a03a79d02084eb1584a0d13832bb81f916i0,OrdiMutants #1678,1678.0,Gen 1,162.467174414096,common
1856,e76448aeabeef1c9a962ce99ef12937d82ce4221bd7071bd192d9a0b6ae430e6i2,OrdiMutants #1190,1190.0,Gen 1,162.43549736221144,common
1857,7e9b81db025d45098158fe6ea1ed99cf37cedb773c9802d732e1d28e38331457i0,OrdiMutants #3702,3702.0,Gen 1,162.4243573281574,common
1858,695146747eb10767e13d264ec02100bbd2e2b4371e15ac6aa60bddd58d68c3d0i1,OrdiMutants #633,633.0,Gen 1,162.3682742496246,common
1859,fc65f2cf1f9247ad752a5f58987d3d593eb15ad59d8a295d906b92fcfc92fd6di6,OrdiMutants #3016,3016.0,Gen 1,162.25169909119094,common
1860,d7e104716526a12114b473ef0201caedeab8b7c0088af764193000b90cc16b29i0,OrdiMutants #1551,1551.0,Gen 1,162.13954018110792,common
1861,1d75d5d70b37152cc15fa5efb2df68ab54673d4fc8fc36c22511c3a3742e8d55i0,OrdiMutants #540,540.0,Gen 1,162.13805792632212,common
1862,7e6a91bc015e703b6697a34c7d30ce0a2e1828a8076187ac93cda07da9632366i2,OrdiMutants #2390,2390.0,Gen 1,162.125529351461,common
1863,d9c65a1fb4aee6bac71be3c21abc6e64cd270378e57306104212bdd82cb07839i3,OrdiMutants #997,997.0,Gen 1,162.09130882662512,common
1864,695146747eb10767e13d264ec02100bbd2e2b4371e15ac6aa60bddd58d68c3d0i7,OrdiMutants #2487,2487.0,Gen 1,162.07723970850088,common
1865,04567f94593a7cff21bdfc1d39b62633d7fd3c9b4b325467d117d179a29f64c4i1,OrdiMutants #1420,1420.0,Gen 1,162.0588460456321,common
1866,2bb59cd1571216f8d4f792151dc3ec08e0e3621c00cbeba864e60d097c20ae15i1,OrdiMutants #220,220.0,Gen 1,162.03403438248392,common
1867,a6ff3d5f1dc0ed27f2ddbcb8f8d46059bcd4b922f830d6b71fc03fb303c97366i3,OrdiMutants #2834,2834.0,Gen 1,161.880869004761,common
1868,a29914651d9003db4a806eda6ae6432fe024803c9c71f0cb13f475905e686446i4,OrdiMutants #2152,2152.0,Gen 1,161.7090862900892,common
1869,9b8699fbf503e828e23ec4121627f6a9125e5c71b4aa19848bc64a451d2c3055i5,OrdiMutants #85,85.0,Gen 1,161.6278508863769,common
1870,30fae0f16a20f4060003599fad21f25e185c614f93de103d2646d18199ce0cc8i5,OrdiMutants #3448,3448.0,Gen 1,161.50258068554996,common
1871,5fa2c564aca88a0767836d670a161c324480038d75f2d57c9a3c826aa1b6dadai4,OrdiMutants #2155,2155.0,Gen 1,161.44039472771274,common
1872,d137f42d30fa3b85cb146787e158d08197b8892a779ab9103aa39d10b9b1a756i0,OrdiMutants #2550,2550.0,Gen 1,161.4184380615827,common
1873,ffeff8c1beaa4494fbd00845ef423dde2300c06ccbc9a4d5a84baba8d6b9bdb8i5,OrdiMutants #2381,2381.0,Gen 1,161.35702111657733,common
1874,21aedb1e4d4e673de33a07c5dd14a62761412f3b0be92a53c23885933d763f86i0,OrdiMutants #734,734.0,Gen 1,161.2444846070835,common
1875,30929b6e348f63a97d9fcae21740f0c042d18aaa1ec9975969a33b279e880a35i3,OrdiMutants #3040,3040.0,Gen 1,161.18994946504614,common
1876,3916eac2967df1f914e31715e6810bcdfa74d348741b110e9adc115838746cd5i1,OrdiMutants #3214,3214.0,Gen 1,161.13692436565998,common
1877,d16add85e95e84608d6d206bc9ec17dff0f2dcae852e1059967ea9334c9c479ci0,OrdiMutants #3253,3253.0,Gen 1,161.07154868521934,common
1878,a65c51a1d0213e6dccb3a322ba42a0d3ef324afe4652b6153a0466297f8944dci0,OrdiMutants #2521,2521.0,Gen 1,161.06807708036524,common
1879,88ce0ccf0047fde5d088c5c0b67e16bb1147ca454cab8949ac088567c3f2c4edi2,OrdiMutants #2075,2075.0,Gen 1,160.96659491939397,common
1880,7af7901172878cd529fedbf5b9d3f52399be3da2ed5c53f64fb313d30d6a30aai1,OrdiMutants #2432,2432.0,Gen 1,160.9430430098026,common
1881,9191bef46909a150916c04e5f8fc94e464c4e2330493f076743d67d058728b2fi5,OrdiMutants #1916,1916.0,Gen 1,160.90199921220764,common
1882,b3acb4275e103203262998a8f063c42239bc2da57290a95f3e90a48fbcbeb7afi4,OrdiMutants #2077,2077.0,Gen 1,160.75612271926892,common
1883,79d92b3bdd6d4b9aae9c9128d8cccd80a831dad615605e5d4faed3e063bbfc70i0,OrdiMutants #1182,1182.0,Gen 1,160.65304258564214,common
1884,52b5a1488fbe62f0138407a574bcc29a19dff15d0a7fb7b251cd9dfc5d257a20i3,OrdiMutants #3453,3453.0,Gen 1,160.6088007357478,common
1885,b5b127117c5c10b574aaa0c188728011706c625c0398ced5e3d92bbc3c8f53b8i1,OrdiMutants #151,151.0,Gen 1,160.5512062340137,common
1886,db5c83b8ff58d0f0f39951458f1cffc2190c77cbc37783d3e2449561e332c075i0,OrdiMutants #1334,1334.0,Gen 1,160.5480656457605,common
1887,6d6b8430f42bb8ae0c310075bbba784292f6df8317bfd516372f5ecb95f6aa72i1,OrdiMutants #2627,2627.0,Gen 1,160.52086573715533,common
1888,774a3e6541656ddb9829e456fa2409a7160e588a45c75c66fa6f6b2f74ae2f6ci0,OrdiMutants #4231,4231.0,Gen 1,160.3685715472243,common
1889,2954c10c0e19869710cbb23a1fb4ce358c9611a50f293ee102592149801c1319i0,OrdiMutants #59,59.0,Gen 1,160.32364043512487,common
1890,bd59b297a22a5774401b5827ee3f40f766cd02a334646e28f2b2b95a9e03be6ei0,OrdiMutants #3194,3194.0,Gen 1,160.31625260646828,common
1891,04567f94593a7cff21bdfc1d39b62633d7fd3c9b4b325467d117d179a29f64c4i0,OrdiMutants #691,691.0,Gen 1,160.22423362486614,common
1892,38dd031ffb697fba943e7ba699faa7e5410cbfd5815a8bad5eeb3dfd26490083i0,OrdiMutants #1584,1584.0,Gen 1,160.1639060026716,common
1893,84bf659ccaa8b6ec32e505bfca0e7a2cd70871b1a501626ab28ca1436353b74bi3,OrdiMutants #3421,3421.0,Gen 1,160.01246156511854,common
1894,152d807a2b85f4ac182289c661fec29ebc7779d2b57558df3fe3070f2f6dbd99i1,OrdiMutants #2541,2541.0,Gen 1,159.96826044392742,common
1895,b156cffcf147b2e839bab6b0999706c4f58fe5b09edfed412b332662ab98d30ci8,OrdiMutants #2522,2522.0,Gen 1,159.88572926383063,common
1896,0fb679d86188b960f294ad0a674a5aac3bd9f6a7851cd6466fe3c795af37800ci3,OrdiMutants #2128,2128.0,Gen 1,159.78952414826435,common
1897,5d8de43a43d545735ef7f64a91ac4a339b7ae4a67e1226ac09cc8d72182cf096i0,OrdiMutants #594,594.0,Gen 1,159.7763590338098,common
1898,6e5fa035cc80344aec6b1c315c21521db63d65558860c277d73760aefdb92ff8i0,OrdiMutants #3387,3387.0,Gen 1,159.7560541699305,common
1899,e4cbbe57ec4f49ce2d9c1cbd60b0b6f8ffc63d6036092d3595bff8bb2caa8927i5,OrdiMutants #2426,2426.0,Gen 1,159.7427517776048,common
1900,e134d7edcb14b7f967b03fb5b6352fd8c9c0838c8dfee5cdc90546249a6bca6fi5,OrdiMutants #2585,2585.0,Gen 1,159.74113586646612,common
1901,47942fb3030a72a20b641af6402aeb4897967e3575d2b4f9cf670b51edcac10fi3,OrdiMutants #3379,3379.0,Gen 1,159.67572397065155,common
1902,ec59601a6cb45d0bb156c278a2658a4570366ae8e7a9d54efc8af6dd8f17a266i4,OrdiMutants #3536,3536.0,Gen 1,159.63879974628026,common
1903,fa122d56de676184f59a8279fae0dac32afdfe9f95c4d87461ad7b25ea6affc3i0,OrdiMutants #1596,1596.0,Gen 1,159.2005910118988,common
1904,e134d7edcb14b7f967b03fb5b6352fd8c9c0838c8dfee5cdc90546249a6bca6fi0,OrdiMutants #3533,3533.0,Gen 1,159.1553444666512,common
1905,144151d5ee94ee859a2615932cdc0bb8c50d1556787fc26e3f7b7d119d689cfdi0,OrdiMutants #2027,2027.0,Gen 1,159.14618097483373,common
1906,30929b6e348f63a97d9fcae21740f0c042d18aaa1ec9975969a33b279e880a35i8,OrdiMutants #979,979.0,Gen 1,159.1171011511262,common
1907,4784090d9d5ed69c66d1993459827de2417bae631c8537afa2b182a377ae90adi5,OrdiMutants #2665,2665.0,Gen 1,159.04234178925367,common
1908,139f37ed8e5021ba3ee952c447f05642cf4cf090a5553e322cae8da022d58673i2,OrdiMutants #766,766.0,Gen 1,159.0004668853117,common
1909,5f9c01d998b03ceec2910f26fd8068386230652c55797e617cd8977a5dc6cdfei2,OrdiMutants #2344,2344.0,Gen 1,158.86167910166384,common
1910,7446b8feebce66216f974b4b7b83c01c50f1386f4a06b0ebc309bdd2f297193ci0,OrdiMutants #3654,3654.0,Gen 1,158.84312681179878,common
1911,2bb59cd1571216f8d4f792151dc3ec08e0e3621c00cbeba864e60d097c20ae15i0,OrdiMutants #655,655.0,Gen 1,158.80886798653412,common
1912,4705065f0592e514e6e6a22e525873db65e640ef68462599871c8bf5121df30ei6,OrdiMutants #2804,2804.0,Gen 1,158.7842154561321,common
1913,8cd95ab1f673512007d464f3a2467dd19d52ab58321c386e1dd999259ad10fcci4,OrdiMutants #3130,3130.0,Gen 1,158.75740249659367,common
1914,307c845c17568dd0bc6afb5b4406ded1709ac3703e81107870ff953bed245551i0,OrdiMutants #79,79.0,Gen 1,158.588227768055,common
1915,d545ab3a97a54a5e8a1798c507a377a06b5810e9e01b7566e03baf20b90894a7i0,OrdiMutants #4089,4089.0,Gen 1,158.55548270537918,common
1916,799078f41a1d8461cea0b3915196b57e6d5df3062c817f6d681e8527bdfe3e7ai5,OrdiMutants #989,989.0,Gen 1,158.49139940091726,common
1917,f569365528bbf498053883ebb09c4b7ffc43e457f8bc7aa6b509b96fb8d5ca23i4,OrdiMutants #335,335.0,Gen 1,158.4611731325934,common
1918,cda7ff63b4fac468a8f3a9aad0d5dc38d4f547141b3cafb64761fac9bd051755i1,OrdiMutants #3558,3558.0,Gen 1,158.28765436293182,common
1919,2ad4497251e73510ae262425e99de91c607b939bee78ceca7e53b57040075a4ei1,OrdiMutants #2141,2141.0,Gen 1,158.2127014042159,common
1920,909e02f5ed6bcf89a9786467de463f893e0414f97d804876638ab886bf1d03c2i1,OrdiMutants #3191,3191.0,Gen 1,158.15984322851529,common
1921,7dd26ed24e0eb0ca7cec00d61473dfaf59318d23c84a6b7ad4a6136a9b879244i5,OrdiMutants #2345,2345.0,Gen 1,158.09885978801913,common
1922,deeb8edaabf116e2a651c4b8fa6db437e11feeec4b53db9b4af4afb8e848148ai1,OrdiMutants #902,902.0,Gen 1,157.88129994445634,common
1923,e4cbbe57ec4f49ce2d9c1cbd60b0b6f8ffc63d6036092d3595bff8bb2caa8927i4,OrdiMutants #3020,3020.0,Gen 1,157.81899903521546,common
1924,1d2020c69a6ccba0454c1bea5166b7e9c20cd86175959673ab8a168360aa9112i3,OrdiMutants #1434,1434.0,Gen 1,157.6127436199329,common
1925,99ff45697cd4a8d19f7caf4a853a70f29ce16c90cb84c6cba40344dd66c7be10i0,OrdiMutants #162,162.0,Gen 1,157.29155822262723,common
1926,b0942150bf687e4642bac86eb1a54a5bdf8478546fc91fd3d261a4c861a3caa7i2,OrdiMutants #844,844.0,Gen 1,157.01567481919386,common
1927,012fe559f1d4d81b270925416c15ac60e37d149390020f9710e44df859d93115i0,OrdiMutants #53,53.0,Gen 1,156.95210907481896,common
1928,5f9c01d998b03ceec2910f26fd8068386230652c55797e617cd8977a5dc6cdfei3,OrdiMutants #2109,2109.0,Gen 1,156.94505047500013,common
1929,fc65f2cf1f9247ad752a5f58987d3d593eb15ad59d8a295d906b92fcfc92fd6di2,OrdiMutants #1478,1478.0,Gen 1,156.9443354776051,common
1930,0baf5955590ccbf7da280a3ba78ec68a7e943e9d6b419bd49f82c3856e7866e4i0,OrdiMutants #2606,2606.0,Gen 1,156.90306569410947,common
1931,4784090d9d5ed69c66d1993459827de2417bae631c8537afa2b182a377ae90adi0,OrdiMutants #1354,1354.0,Gen 1,156.85237269682725,common
1932,c8b7e54186bad6653888439f91dfbd3cffb908cf1b64e9c6f96c4ca8211a52d4i0,OrdiMutants #2703,2703.0,Gen 1,156.81105810345565,common
1933,acdf682b2af68fcf04e7103fb1ee6a458d46c22357f443cb51a3f37386b5f56bi0,OrdiMutants #1614,1614.0,Gen 1,156.53763561018437,common
1934,dda462dcf1a9dce7256c40c5aa1a06c9cf43a023cb8cc32fcfa3c5f50c41b923i0,OrdiMutants #4149,4149.0,Gen 1,156.42954768412383,common
1935,9bd3fe1ef74a092443ebf4d28b4b210f44facd2fd5ebd3ab7d952ca1fae721a4i1,OrdiMutants #4164,4164.0,Gen 1,156.4015834864775,common
1936,ceb4df3fc10e20a99b9a2551fa2e53f5ecf46bd89b80f3d09c6ee3d19463d14ci6,OrdiMutants #169,169.0,Gen 1,156.33219312135245,common
1937,9a9c4540042eeb1ea1f438e020f485fed91f094979e6c40276fd22b07eedaf6bi7,OrdiMutants #1845,1845.0,Gen 1,156.25199646610346,common
1938,30fae0f16a20f4060003599fad21f25e185c614f93de103d2646d18199ce0cc8i3,OrdiMutants #595,595.0,Gen 1,156.24080870373564,common
1939,1d2020c69a6ccba0454c1bea5166b7e9c20cd86175959673ab8a168360aa9112i4,OrdiMutants #221,221.0,Gen 1,156.0738500841342,common
1940,bca7f1a871a59a45f2e0e33cc08fb9545140cfbf3ecfeae56a1607241a7439a0i0,OrdiMutants #638,638.0,Gen 1,155.9833710037048,common
1941,95c478becc5a0e2c3e3f69ba9ac264ee9557881de6a27f7d3fb579660a7322e7i7,OrdiMutants #2569,2569.0,Gen 1,155.6613659144882,common
1942,ea70bc126895111d15256e687fe37c9896d6c4cc2767d0e79a864ac86d4262d2i5,OrdiMutants #2769,2769.0,Gen 1,155.4133680752397,common
1943,80dda00e6b26dcfd3c671f65bd28a884df8cdae2f55cbf1ff5c9aed93d47210bi3,OrdiMutants #2070,2070.0,Gen 1,155.3713153743825,common
1944,340076391d2d341df615f73b2cb71e354697098bb14915220959c609f5e8ca27i0,OrdiMutants #2539,2539.0,Gen 1,155.26076558635253,common
1945,c81d75ff455119a2fc7a3dfabe3de43d8b13d4f80fd6a86ee598863b60cba5ffi0,OrdiMutants #4119,4119.0,Gen 1,155.20723234407245,common
1946,c9fb53b37c63adf6537c6270f8b89674c6960ae2887ce91c6ce5bb0abdb491bci2,OrdiMutants #3430,3430.0,Gen 1,155.19623108681654,common
1947,ea70bc126895111d15256e687fe37c9896d6c4cc2767d0e79a864ac86d4262d2i2,OrdiMutants #534,534.0,Gen 1,155.1953813554779,common
1948,cc693971bc116ecc7620718e77557117e132dbbb53293fe5bc649cc301038f2di2,OrdiMutants #713,713.0,Gen 1,155.15564999660222,common
1949,5fa2c564aca88a0767836d670a161c324480038d75f2d57c9a3c826aa1b6dadai3,OrdiMutants #3561,3561.0,Gen 1,155.13929600486827,common
1950,785687bc3a10a851a6fe80b2f8e8eac3550d1e83e49af1bc706c2af73f934137i0,OrdiMutants #3425,3425.0,Gen 1,155.08763212201242,common
1951,1873763ab1064e70d71f8bdb96f7821b65df8fd0acb780fc45b8162a7a002434i2,OrdiMutants #2284,2284.0,Gen 1,154.9298348346096,common
1952,b0a30cf95e494a9ba948a58267ed503b98cf1ebb0e4e6e3b6d2444f88fa85d39i3,OrdiMutants #1428,1428.0,Gen 1,154.90288230472447,common
1953,f5353e20f5a1f1a50891c82b129a99883977b703f1f0e059ea4d5d570b2d307bi0,OrdiMutants #2612,2612.0,Gen 1,154.88667369467427,common
1954,d80ee30f2fc1e7f61cc12169bb7c797134dfadc220a0f909d1cd4d81eb081b61i2,OrdiMutants #912,912.0,Gen 1,154.88004495022156,common
1955,60bca8de1fddf83d39ac07024cf0733da7c96053383d729fcb3cf009457c0acbi0,OrdiMutants #3269,3269.0,Gen 1,154.65704897350892,common
1956,24341949f5d1dab23e6db70bded095a06857e04d7b71a8079ab6e0a8671cce36i2,OrdiMutants #3053,3053.0,Gen 1,154.5978279068165,common
1957,42ba13b8e933f9e4cb280d0af0f7f81c8cb15264c2e433afc9255837125f7d2fi3,OrdiMutants #3352,3352.0,Gen 1,154.5043876149725,common
1958,89f984d5602f7dcc77af2bcc37b74e3e1546bddde18e0b64ac56793fa103377di1,OrdiMutants #212,212.0,Gen 1,154.47961693847233,common
1959,2ad4497251e73510ae262425e99de91c607b939bee78ceca7e53b57040075a4ei3,OrdiMutants #3068,3068.0,Gen 1,154.26341709046295,common
1960,c11ac0037a7a39c06bd2b2cf8ad9e396d8cb3c82bf083b881d86ae247b626e79i0,OrdiMutants #3646,3646.0,Gen 1,154.26079166446388,common
1961,c9a94fb7ef880c7f1b8965fdfe11b2f833d9520de27b0d143103766be8cd0cc2i1,OrdiMutants #3423,3423.0,Gen 1,154.20194898474924,common
1962,4705065f0592e514e6e6a22e525873db65e640ef68462599871c8bf5121df30ei3,OrdiMutants #1253,1253.0,Gen 1,154.10422730714208,common
1963,34d8f3d8ee08ec61c48fe3fed37728a4a3c9d83f00502dfc5ff64b478b919bbci0,OrdiMutants #2443,2443.0,Gen 1,154.10040471096238,common
1964,695377975be6fd8ede0afcae48cf905e0c8de038d3472ac1343d3ce200b9fe04i7,OrdiMutants #2486,2486.0,Gen 1,154.07266127568792,common
1965,3bcb15e8fb04689eed6cf78b29bb5c80d0fd7ea85442becf6d760cc3c2fded77i2,OrdiMutants #4157,4157.0,Gen 1,154.01567977946897,common
1966,dc4b70dcb7f50e3a7bde8f338a704abfc4c2f9f25fc63f300cdb4c3050feb646i1,OrdiMutants #3283,3283.0,Gen 1,153.98307178252608,common
1967,8477d9a5c91f5a2f509c6c888d94f17976586e40bf2aeb4781ee299fe3015a87i2,OrdiMutants #758,758.0,Gen 1,153.89490724600938,common
1968,f140b2d8a78badb75a5696430688a1f2eb30fed49d53da58973430d4885e1d39i1,OrdiMutants #3,3.0,Gen 1,153.84313934093473,common
1969,714f4d970facc6db69444575c35c423cb5b5300ba9e39f7320e48f7cfcb64ca8i1,OrdiMutants #2352,2352.0,Gen 1,153.81012509469008,common
1970,9f308fc0986d60a4b53902e7e166743f1bfe1edcbb8f655b98b5b4e72853d482i5,OrdiMutants #3664,3664.0,Gen 1,153.59952894142512,common
1971,f569365528bbf498053883ebb09c4b7ffc43e457f8bc7aa6b509b96fb8d5ca23i3,OrdiMutants #640,640.0,Gen 1,153.43423876236767,common
1972,b658aeb9c93176bb02c7f8c2989465a4c6e24037475194021b66fe459863c560i0,OrdiMutants #3005,3005.0,Gen 1,153.43110196412866,common
1973,a62a3a45b5d3880b0d0e14ef357594fbe38782773718ea4339cccedbc487c20bi6,OrdiMutants #1227,1227.0,Gen 1,153.4101308125642,common
1974,8410b4ae081c20dbf30cad5051018f16b5d82757412eb6847232aadef4b820a3i2,OrdiMutants #3083,3083.0,Gen 1,153.4058928645582,common
